#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        5744     1.09377     1.13628  0.00161139
        5745     1.09517     1.13627  0.00161112
        5746     1.09657     1.13626  0.00161086
        5747     1.09796     1.13626  0.00161059
        5748     1.09934     1.13625  0.00161032
        5749     1.10072     1.13624  0.00161006
        5750     1.10209     1.13624  0.00160979
        5751     1.10345     1.13623  0.00160952
        5752     1.10481     1.13623  0.00160925
        5753     1.10615     1.13622  0.00160898
        5754     1.10747     1.13622   0.0016087
        5755     1.10878     1.13621  0.00160843
        5756     1.11008     1.13621  0.00160816
        5757     1.11136      1.1362  0.00160789
        5758     1.11261      1.1362  0.00160761
        5759     1.11385      1.1362  0.00160734
        5760     1.11506     1.13619  0.00160706
        5761     1.11625     1.13619  0.00160679
        5762     1.11742     1.13619  0.00160651
        5763     1.11855     1.13618  0.00160624
        5764     1.11966     1.13618  0.00160596
        5765     1.12074     1.13618  0.00160568
        5766     1.12179     1.13617  0.00160541
        5767      1.1228     1.13617  0.00160513
        5768     1.12377     1.13617  0.00160485
        5769     1.12471     1.13617  0.00160458
        5770     1.12561     1.13617   0.0016043
        5771     1.12647     1.13616  0.00160402
        5772     1.12729     1.13616  0.00160374
        5773     1.12807     1.13616  0.00160347
        5774     1.12881     1.13616  0.00160319
        5775     1.12949     1.13616  0.00160291
        5776     1.13014     1.13616  0.00160264
        5777     1.13074     1.13616  0.00160236
        5778     1.13129     1.13616  0.00160208
        5779     1.13179     1.13616   0.0016018
        5780     1.13224     1.13615  0.00160153
        5781     1.13265     1.13615  0.00160125
        5782       1.133     1.13615  0.00160097
        5783     1.13331     1.13615   0.0016007
        5784     1.13357     1.13615  0.00160042
        5785     1.13378     1.13615  0.00160014
        5786     1.13394     1.13615  0.00159987
        5787     1.13405     1.13615  0.00159959
        5788     1.13411     1.13615  0.00159931
        5789     1.13412     1.13615  0.00159904
        5790     1.13408     1.13615  0.00159876
        5791       1.134     1.13615  0.00159849
        5792     1.13387     1.13615  0.00159821
        5793     1.13369     1.13615  0.00159793
        5794     1.13347     1.13615  0.00159766
        5795      1.1332     1.13615  0.00159738
        5796     1.13289     1.13615  0.00159711
        5797     1.13253     1.13615  0.00159683
        5798     1.13213     1.13615  0.00159656
        5799     1.13169     1.13615  0.00159628
        5800     1.13121     1.13614  0.00159601
        5801     1.13069     1.13614  0.00159573
        5802     1.13013     1.13614  0.00159546
        5803     1.12953     1.13614  0.00159518
        5804      1.1289     1.13614  0.00159491
        5805     1.12823     1.13614  0.00159463
        5806     1.12753     1.13614  0.00159436
        5807     1.12679     1.13614  0.00159409
        5808     1.12602     1.13613  0.00159381
        5809     1.12523     1.13613  0.00159354
        5810      1.1244     1.13613  0.00159327
        5811     1.12355     1.13613  0.00159299
        5812     1.12267     1.13613  0.00159272
        5813     1.12176     1.13612  0.00159245
        5814     1.12083     1.13612  0.00159218
        5815     1.11988     1.13612  0.00159191
        5816     1.11891     1.13611  0.00159164
        5817     1.11792     1.13611  0.00159136
        5818     1.11691     1.13611  0.00159109
        5819     1.11588     1.13611  0.00159082
        5820     1.11484      1.1361  0.00159056
        5821     1.11378      1.1361  0.00159029
        5822     1.11271     1.13609  0.00159002
        5823     1.11163     1.13609  0.00158975
        5824     1.11054     1.13608  0.00158948
        5825     1.10945     1.13608  0.00158922
        5826     1.10834     1.13608  0.00158895
        5827     1.10724     1.13607  0.00158869
        5828     1.10613     1.13607  0.00158842
        5829     1.10501     1.13606  0.00158816
        5830      1.1039     1.13605   0.0015879
        5831     1.10278     1.13605  0.00158763
        5832     1.10167     1.13604  0.00158737
        5833     1.10056     1.13604  0.00158711
        5834     1.09946     1.13603  0.00158685
        5835     1.09836     1.13602  0.00158659
        5836     1.09727     1.13602  0.00158634
        5837     1.09619     1.13601  0.00158608
        5838     1.09512       1.136  0.00158582
        5839     1.09406       1.136  0.00158557
        5840     1.09302     1.13599  0.00158531
        5841     1.09198     1.13598  0.00158506
        5842     1.09097     1.13597  0.00158481
        5843     1.08997     1.13597  0.00158456
        5844     1.08899     1.13596  0.00158431
        5845     1.08803     1.13595  0.00158406
        5846     1.08709     1.13594  0.00158381
        5847     1.08617     1.13593  0.00158356
        5848     1.08528     1.13592  0.00158331
        5849     1.08441     1.13592  0.00158307
        5850     1.08356     1.13591  0.00158282
        5851     1.08274      1.1359  0.00158258
        5852     1.08195     1.13589  0.00158233
        5853     1.08119     1.13588  0.00158209
        5854     1.08046     1.13587  0.00158185
        5855     1.07976     1.13586  0.00158161
        5856     1.07909     1.13585  0.00158137
        5857     1.07846     1.13584  0.00158113
        5858     1.07786     1.13583  0.00158089
        5859     1.07729     1.13582  0.00158065
        5860     1.07676     1.13581  0.00158041
        5861     1.07627      1.1358  0.00158017
        5862     1.07581     1.13579  0.00157994
        5863      1.0754     1.13578   0.0015797
        5864     1.07502     1.13577  0.00157947
        5865     1.07468     1.13576  0.00157923
        5866     1.07439     1.13575    0.001579
        5867     1.07413     1.13574  0.00157876
        5868     1.07392     1.13573  0.00157853
        5869     1.07374     1.13572   0.0015783
        5870     1.07361     1.13571  0.00157806
        5871     1.07352      1.1357  0.00157783
        5872     1.07348     1.13569   0.0015776
        5873     1.07347     1.13567  0.00157736
        5874     1.07351     1.13566  0.00157713
        5875     1.07359     1.13565   0.0015769
        5876     1.07371     1.13564  0.00157666
        5877     1.07387     1.13563  0.00157643
        5878     1.07407     1.13562   0.0015762
        5879     1.07431     1.13561  0.00157596
        5880     1.07459      1.1356  0.00157573
        5881     1.07491     1.13559  0.00157549
        5882     1.07526     1.13558  0.00157526
        5883     1.07566     1.13557  0.00157503
        5884     1.07609     1.13556  0.00157479
        5885     1.07655     1.13555  0.00157455
        5886     1.07704     1.13554  0.00157432
        5887     1.07757     1.13553  0.00157408
        5888     1.07813     1.13552  0.00157384
        5889     1.07872     1.13551  0.00157361
        5890     1.07933      1.1355  0.00157337
        5891     1.07997     1.13549  0.00157313
        5892     1.08063     1.13548  0.00157289
        5893     1.08132     1.13547  0.00157265
        5894     1.08203     1.13546  0.00157241
        5895     1.08275     1.13546  0.00157217
        5896     1.08349     1.13545  0.00157193
        5897     1.08424     1.13544  0.00157168
        5898     1.08501     1.13543  0.00157144
        5899     1.08579     1.13542   0.0015712
        5900     1.08658     1.13541  0.00157095
        5901     1.08737      1.1354  0.00157071
        5902     1.08817      1.1354  0.00157046
        5903     1.08897     1.13539  0.00157022
        5904     1.08977     1.13538  0.00156997
        5905     1.09057     1.13537  0.00156972
        5906     1.09137     1.13537  0.00156947
        5907     1.09217     1.13536  0.00156922
        5908     1.09295     1.13535  0.00156897
        5909     1.09373     1.13534  0.00156873
        5910      1.0945     1.13534  0.00156847
        5911     1.09526     1.13533  0.00156822
        5912     1.09601     1.13532  0.00156797
        5913     1.09674     1.13532  0.00156772
        5914     1.09745     1.13531  0.00156747
        5915     1.09815      1.1353  0.00156722
        5916     1.09883      1.1353  0.00156696
        5917     1.09949     1.13529  0.00156671
        5918     1.10013     1.13529  0.00156646
        5919     1.10075     1.13528   0.0015662
        5920     1.10135     1.13528  0.00156595
        5921     1.10193     1.13527   0.0015657
        5922     1.10248     1.13526  0.00156544
        5923       1.103     1.13526  0.00156519
        5924     1.10351     1.13525  0.00156493
        5925     1.10399     1.13525  0.00156468
        5926     1.10444     1.13524  0.00156442
        5927     1.10487     1.13524  0.00156416
        5928     1.10527     1.13523  0.00156391
        5929     1.10565     1.13523  0.00156365
        5930       1.106     1.13522   0.0015634
        5931     1.10633     1.13522  0.00156314
        5932     1.10664     1.13521  0.00156289
        5933     1.10692     1.13521  0.00156263
        5934     1.10717      1.1352  0.00156237
        5935     1.10741      1.1352  0.00156212
        5936     1.10762     1.13519  0.00156186
        5937     1.10781     1.13519   0.0015616
        5938     1.10797     1.13518  0.00156135
        5939     1.10812     1.13518  0.00156109
        5940     1.10825     1.13518  0.00156084
        5941     1.10836     1.13517  0.00156058
        5942     1.10845     1.13517  0.00156032
        5943     1.10853     1.13516  0.00156007
        5944     1.10859     1.13516  0.00155981
        5945     1.10864     1.13515  0.00155955
        5946     1.10867     1.13515   0.0015593
        5947     1.10869     1.13514  0.00155904
        5948      1.1087     1.13514  0.00155879
        5949     1.10869     1.13514  0.00155853
        5950     1.10868     1.13513  0.00155828
        5951     1.10866     1.13513  0.00155802
        5952     1.10863     1.13512  0.00155777
        5953     1.10859     1.13512  0.00155751
        5954     1.10855     1.13511  0.00155725
        5955      1.1085     1.13511    0.001557
        5956     1.10845      1.1351  0.00155674
        5957     1.10839      1.1351  0.00155649
        5958     1.10833      1.1351  0.00155623
        5959     1.10827     1.13509  0.00155598
        5960     1.10821     1.13509  0.00155573
        5961     1.10815     1.13508  0.00155547
        5962     1.10809     1.13508  0.00155522
        5963     1.10804     1.13507  0.00155496
        5964     1.10798     1.13507  0.00155471
        5965     1.10793     1.13506  0.00155445
        5966     1.10788     1.13506   0.0015542
        5967     1.10784     1.13505  0.00155395
        5968      1.1078     1.13505  0.00155369
        5969     1.10777     1.13505  0.00155344
        5970     1.10774     1.13504  0.00155319
        5971     1.10773     1.13504  0.00155293
        5972     1.10772     1.13503  0.00155268
        5973     1.10772     1.13503  0.00155243
        5974     1.10774     1.13502  0.00155217
        5975     1.10776     1.13502  0.00155192
        5976      1.1078     1.13501  0.00155167
        5977     1.10784     1.13501  0.00155141
        5978     1.10791       1.135  0.00155116
        5979     1.10799       1.135  0.00155091
        5980     1.10808       1.135  0.00155066
        5981     1.10819     1.13499   0.0015504
        5982     1.10832     1.13499  0.00155015
        5983     1.10846     1.13498   0.0015499
        5984     1.10863     1.13498  0.00154964
        5985     1.10881     1.13497  0.00154939
        5986     1.10902     1.13497  0.00154914
        5987     1.10925     1.13496  0.00154889
        5988      1.1095     1.13496  0.00154863
        5989     1.10977     1.13496  0.00154838
        5990     1.11007     1.13495  0.00154813
        5991      1.1104     1.13495  0.00154787
        5992     1.11076     1.13494  0.00154762
        5993     1.11114     1.13494  0.00154737
        5994     1.11155     1.13494  0.00154712
        5995     1.11199     1.13493  0.00154686
        5996     1.11246     1.13493  0.00154661
        5997     1.11296     1.13492  0.00154636
        5998      1.1135     1.13492   0.0015461
        5999     1.11407     1.13492  0.00154585
        6000     1.11467     1.13491  0.00154559
        6001     1.11531     1.13491  0.00154534
        6002     1.11598     1.13491  0.00154509
        6003     1.11669      1.1349  0.00154483
        6004     1.11743      1.1349  0.00154458
        6005     1.11822      1.1349  0.00154432
        6006     1.11903      1.1349  0.00154407
        6007     1.11989     1.13489  0.00154381
        6008     1.12078     1.13489  0.00154356
        6009      1.1217     1.13489   0.0015433
        6010     1.12267     1.13489  0.00154305
        6011     1.12367     1.13489  0.00154279
        6012     1.12471     1.13488  0.00154253
        6013     1.12578     1.13488  0.00154228
        6014     1.12689     1.13488  0.00154202
        6015     1.12803     1.13488  0.00154177
        6016     1.12921     1.13488  0.00154151
        6017     1.13042     1.13488  0.00154125
        6018     1.13166     1.13488    0.001541
        6019     1.13293     1.13488  0.00154074
        6020     1.13423     1.13488  0.00154049
        6021     1.13556     1.13488  0.00154023
        6022     1.13692     1.13488  0.00153998
        6023      1.1383     1.13488  0.00153972
        6024     1.13971     1.13488  0.00153946
        6025     1.14114     1.13488  0.00153921
        6026      1.1426     1.13488  0.00153895
        6027     1.14407     1.13488   0.0015387
        6028     1.14556     1.13488  0.00153845
        6029     1.14706     1.13489  0.00153819
        6030     1.14859     1.13489  0.00153794
        6031     1.15012     1.13489  0.00153769
        6032     1.15167     1.13489  0.00153743
        6033     1.15322      1.1349  0.00153718
        6034     1.15478      1.1349  0.00153693
        6035     1.15635      1.1349  0.00153668
        6036     1.15792     1.13491  0.00153643
        6037      1.1595     1.13491  0.00153618
        6038     1.16107     1.13492  0.00153593
        6039     1.16265     1.13492  0.00153568
        6040     1.16422     1.13493  0.00153544
        6041     1.16579     1.13493  0.00153519
        6042     1.16735     1.13494  0.00153495
        6043      1.1689     1.13494   0.0015347
        6044     1.17045     1.13495  0.00153446
        6045     1.17198     1.13495  0.00153422
        6046      1.1735     1.13496  0.00153398
        6047     1.17501     1.13497  0.00153374
        6048      1.1765     1.13497   0.0015335
        6049     1.17798     1.13498  0.00153326
        6050     1.17944     1.13499  0.00153303
        6051     1.18088       1.135  0.00153279
        6052      1.1823       1.135  0.00153256
        6053     1.18371     1.13501  0.00153233
        6054     1.18509     1.13502   0.0015321
        6055     1.18645     1.13503  0.00153187
        6056     1.18779     1.13504  0.00153164
        6057     1.18911     1.13505  0.00153141
        6058      1.1904     1.13506  0.00153119
        6059     1.19168     1.13506  0.00153096
        6060     1.19293     1.13507  0.00153074
        6061     1.19415     1.13508  0.00153052
        6062     1.19536     1.13509   0.0015303
        6063     1.19654      1.1351  0.00153008
        6064     1.19769     1.13511  0.00152986
        6065     1.19882     1.13512  0.00152965
        6066     1.19993     1.13514  0.00152943
        6067     1.20102     1.13515  0.00152922
        6068     1.20208     1.13516  0.00152901
        6069     1.20313     1.13517  0.00152879
        6070     1.20415     1.13518  0.00152859
        6071     1.20514     1.13519  0.00152838
        6072     1.20612      1.1352  0.00152817
        6073     1.20708     1.13522  0.00152796
        6074     1.20802     1.13523  0.00152776
        6075     1.20894     1.13524  0.00152756
        6076     1.20984     1.13525  0.00152735
        6077     1.21073     1.13526  0.00152715
        6078      1.2116     1.13528  0.00152695
        6079     1.21245     1.13529  0.00152676
        6080     1.21329      1.1353  0.00152656
        6081     1.21411     1.13531  0.00152636
        6082     1.21493     1.13533  0.00152617
        6083     1.21573     1.13534  0.00152597
        6084     1.21652     1.13535  0.00152578
        6085      1.2173     1.13537  0.00152559
        6086     1.21806     1.13538   0.0015254
        6087     1.21882      1.1354  0.00152521
        6088     1.21958     1.13541  0.00152502
        6089     1.22032     1.13542  0.00152484
        6090     1.22106     1.13544  0.00152465
        6091     1.22179     1.13545  0.00152447
        6092     1.22252     1.13547  0.00152428
        6093     1.22324     1.13548   0.0015241
        6094     1.22396     1.13549  0.00152392
        6095     1.22467     1.13551  0.00152374
        6096     1.22538     1.13552  0.00152356
        6097     1.22608     1.13554  0.00152338
        6098     1.22678     1.13555  0.00152321
        6099     1.22748     1.13557  0.00152303
        6100     1.22818     1.13558  0.00152286
        6101     1.22887      1.1356  0.00152269
        6102     1.22956     1.13561  0.00152251
        6103     1.23024     1.13563  0.00152234
        6104     1.23092     1.13565  0.00152217
        6105      1.2316     1.13566  0.00152201
        6106     1.23227     1.13568  0.00152184
        6107     1.23294     1.13569  0.00152167
        6108     1.23361     1.13571  0.00152151
        6109     1.23426     1.13573  0.00152134
        6110     1.23492     1.13574  0.00152118
        6111     1.23556     1.13576  0.00152102
        6112      1.2362     1.13577  0.00152086
        6113     1.23683     1.13579   0.0015207
        6114     1.23745     1.13581  0.00152054
        6115     1.23807     1.13582  0.00152039
        6116     1.23867     1.13584  0.00152023
        6117     1.23926     1.13586  0.00152008
        6118     1.23983     1.13588  0.00151992
        6119      1.2404     1.13589  0.00151977
        6120     1.24095     1.13591  0.00151962
        6121     1.24148     1.13593  0.00151947
        6122       1.242     1.13594  0.00151932
        6123     1.24251     1.13596  0.00151917
        6124     1.24299     1.13598  0.00151902
        6125     1.24346       1.136  0.00151888
        6126      1.2439     1.13601  0.00151873
        6127     1.24432     1.13603  0.00151859
        6128     1.24472     1.13605  0.00151844
        6129      1.2451     1.13607   0.0015183
        6130     1.24545     1.13608  0.00151816
        6131     1.24578      1.1361  0.00151801
        6132     1.24608     1.13612  0.00151787
        6133     1.24635     1.13614  0.00151773
        6134      1.2466     1.13616  0.00151759
        6135     1.24681     1.13617  0.00151745
        6136     1.24699     1.13619  0.00151731
        6137     1.24715     1.13621  0.00151717
        6138     1.24727     1.13623  0.00151703
        6139     1.24736     1.13625  0.00151689
        6140     1.24742     1.13627  0.00151675
        6141     1.24744     1.13628  0.00151661
        6142     1.24743      1.1363  0.00151648
        6143     1.24738     1.13632  0.00151634
        6144      1.2473     1.13634   0.0015162
        6145     1.24718     1.13636  0.00151606
        6146     1.24703     1.13637  0.00151592
        6147     1.24684     1.13639  0.00151578
        6148     1.24661     1.13641  0.00151564
        6149     1.24634     1.13643   0.0015155
        6150     1.24604     1.13645  0.00151536
        6151      1.2457     1.13646  0.00151521
        6152     1.24532     1.13648  0.00151507
        6153      1.2449      1.1365  0.00151493
        6154     1.24445     1.13652  0.00151478
        6155     1.24395     1.13653  0.00151464
        6156     1.24342     1.13655  0.00151449
        6157     1.24285     1.13657  0.00151434
        6158     1.24224     1.13659  0.00151419
        6159     1.24159      1.1366  0.00151404
        6160     1.24091     1.13662  0.00151389
        6161     1.24019     1.13664  0.00151374
        6162     1.23943     1.13665  0.00151359
        6163     1.23863     1.13667  0.00151343
        6164      1.2378     1.13669  0.00151327
        6165     1.23694      1.1367  0.00151312
        6166     1.23603     1.13672  0.00151296
        6167      1.2351     1.13673   0.0015128
        6168     1.23412     1.13675  0.00151263
        6169     1.23312     1.13677  0.00151247
        6170     1.23208     1.13678   0.0015123
        6171     1.23101      1.1368  0.00151213
        6172     1.22991     1.13681  0.00151196
        6173     1.22877     1.13683  0.00151179
        6174     1.22761     1.13684  0.00151162
        6175     1.22642     1.13686  0.00151144
        6176     1.22519     1.13687  0.00151127
        6177     1.22394     1.13688  0.00151109
        6178     1.22267      1.1369  0.00151091
        6179     1.22137     1.13691  0.00151072
        6180     1.22004     1.13692  0.00151054
        6181     1.21869     1.13694  0.00151035
        6182     1.21731     1.13695  0.00151017
        6183     1.21592     1.13696  0.00150997
        6184      1.2145     1.13698  0.00150978
        6185     1.21306     1.13699  0.00150959
        6186      1.2116       1.137  0.00150939
        6187     1.21013     1.13701   0.0015092
        6188     1.20863     1.13702    0.001509
        6189     1.20713     1.13704  0.00150879
        6190      1.2056     1.13705  0.00150859
        6191     1.20407     1.13706  0.00150839
        6192     1.20252     1.13707  0.00150818
        6193     1.20095     1.13708  0.00150797
        6194     1.19938     1.13709  0.00150776
        6195     1.19781      1.1371  0.00150755
        6196     1.19622     1.13711  0.00150734
        6197     1.19462     1.13712  0.00150712
        6198     1.19302     1.13713  0.00150691
        6199     1.19142     1.13713  0.00150669
        6200     1.18981     1.13714  0.00150647
        6201     1.18821     1.13715  0.00150625
        6202      1.1866     1.13716  0.00150603
        6203     1.18499     1.13717   0.0015058
        6204     1.18338     1.13717  0.00150558
        6205     1.18178     1.13718  0.00150535
        6206     1.18018     1.13719  0.00150513
        6207     1.17859      1.1372   0.0015049
        6208       1.177      1.1372  0.00150467
        6209     1.17542     1.13721  0.00150444
        6210     1.17385     1.13721  0.00150421
        6211      1.1723     1.13722  0.00150398
        6212     1.17075     1.13722  0.00150375
        6213     1.16922     1.13723  0.00150351
        6214      1.1677     1.13723  0.00150328
        6215      1.1662     1.13724  0.00150305
        6216     1.16472     1.13724  0.00150281
        6217     1.16326     1.13725  0.00150257
        6218     1.16181     1.13725  0.00150234
        6219     1.16039     1.13726   0.0015021
        6220       1.159     1.13726  0.00150186
        6221     1.15763     1.13726  0.00150163
        6222     1.15628     1.13727  0.00150139
        6223     1.15497     1.13727  0.00150115
        6224     1.15369     1.13727  0.00150091
        6225     1.15243     1.13727  0.00150067
        6226     1.15121     1.13728  0.00150043
        6227     1.15002     1.13728  0.00150019
        6228     1.14887     1.13728  0.00149995
        6229     1.14776     1.13728  0.00149971
        6230     1.14668     1.13728  0.00149947
        6231     1.14565     1.13728  0.00149923
        6232     1.14465     1.13729  0.00149899
        6233      1.1437     1.13729  0.00149875
        6234      1.1428     1.13729  0.00149851
        6235     1.14194     1.13729  0.00149827
        6236     1.14113     1.13729  0.00149803
        6237     1.14037     1.13729  0.00149779
        6238     1.13966     1.13729  0.00149755
        6239       1.139     1.13729  0.00149731
        6240     1.13839     1.13729  0.00149707
        6241     1.13784     1.13729  0.00149683
        6242     1.13735     1.13729  0.00149659
        6243     1.13691     1.13729  0.00149635
        6244     1.13653     1.13729  0.00149611
        6245     1.13621     1.13729  0.00149587
        6246     1.13594     1.13729  0.00149563
        6247     1.13574     1.13729  0.00149539
        6248     1.13561     1.13729  0.00149515
        6249     1.13553     1.13729  0.00149492
        6250     1.13552     1.13729  0.00149468
        6251     1.13557     1.13729  0.00149444
        6252     1.13568     1.13729   0.0014942
        6253     1.13585     1.13729  0.00149396
        6254     1.13609     1.13729  0.00149372
        6255      1.1364     1.13729  0.00149348
        6256     1.13677     1.13729  0.00149324
        6257      1.1372     1.13729    0.001493
        6258     1.13769     1.13729  0.00149277
        6259     1.13824     1.13729  0.00149253
        6260     1.13886     1.13729  0.00149229
        6261     1.13953     1.13729  0.00149205
        6262     1.14026     1.13729  0.00149181
        6263     1.14105     1.13729  0.00149157
        6264     1.14189     1.13729  0.00149134
        6265     1.14279     1.13729   0.0014911
        6266     1.14373     1.13729  0.00149086
        6267     1.14473     1.13729  0.00149062
        6268     1.14577     1.13729  0.00149039
        6269     1.14686      1.1373  0.00149015
        6270     1.14799      1.1373  0.00148991
        6271     1.14916      1.1373  0.00148968
        6272     1.15037      1.1373  0.00148944
        6273     1.15161      1.1373   0.0014892
        6274     1.15288     1.13731  0.00148897
        6275     1.15417     1.13731  0.00148873
        6276     1.15549     1.13731   0.0014885
        6277     1.15683     1.13731  0.00148827
        6278     1.15819     1.13732  0.00148803
        6279     1.15956     1.13732   0.0014878
        6280     1.16094     1.13733  0.00148757
        6281     1.16233     1.13733  0.00148734
        6282     1.16371     1.13733  0.00148711
        6283      1.1651     1.13734  0.00148687
        6284     1.16648     1.13734  0.00148665
        6285     1.16786     1.13735  0.00148642
        6286     1.16922     1.13735  0.00148619
        6287     1.17056     1.13736  0.00148596
        6288     1.17188     1.13736  0.00148574
        6289     1.17319     1.13737  0.00148551
        6290     1.17446     1.13737  0.00148529
        6291     1.17571     1.13738  0.00148506
        6292     1.17692     1.13739  0.00148484
        6293     1.17809     1.13739  0.00148462
        6294     1.17923      1.1374   0.0014844
        6295     1.18032     1.13741  0.00148418
        6296     1.18137     1.13741  0.00148396
        6297     1.18237     1.13742  0.00148374
        6298     1.18332     1.13743  0.00148352
        6299     1.18422     1.13744   0.0014833
        6300     1.18506     1.13744  0.00148309
        6301     1.18584     1.13745  0.00148287
        6302     1.18657     1.13746  0.00148266
        6303     1.18723     1.13747  0.00148244
        6304     1.18784     1.13748  0.00148223
        6305     1.18837     1.13748  0.00148202
        6306     1.18885     1.13749   0.0014818
        6307     1.18926      1.1375  0.00148159
        6308      1.1896     1.13751  0.00148138
        6309     1.18988     1.13752  0.00148117
        6310     1.19009     1.13752  0.00148096
        6311     1.19023     1.13753  0.00148075
        6312      1.1903     1.13754  0.00148054
        6313      1.1903     1.13755  0.00148032
        6314     1.19024     1.13756  0.00148011
        6315     1.19011     1.13757   0.0014799
        6316     1.18991     1.13757  0.00147969
        6317     1.18965     1.13758  0.00147948
        6318     1.18932     1.13759  0.00147927
        6319     1.18893      1.1376  0.00147906
        6320     1.18847     1.13761  0.00147884
        6321     1.18795     1.13761  0.00147863
        6322     1.18737     1.13762  0.00147842
        6323     1.18673     1.13763  0.00147821
        6324     1.18603     1.13764  0.00147799
        6325     1.18527     1.13765  0.00147778
        6326     1.18446     1.13765  0.00147756
        6327     1.18359     1.13766  0.00147735
        6328     1.18268     1.13767  0.00147713
        6329     1.18171     1.13767  0.00147691
        6330      1.1807     1.13768   0.0014767
        6331     1.17964     1.13769  0.00147648
        6332     1.17853     1.13769  0.00147626
        6333     1.17739      1.1377  0.00147604
        6334     1.17621     1.13771  0.00147582
        6335     1.17499     1.13771   0.0014756
        6336     1.17373     1.13772  0.00147537
        6337     1.17245     1.13772  0.00147515
        6338     1.17113     1.13773  0.00147493
        6339     1.16979     1.13773   0.0014747
        6340     1.16842     1.13774  0.00147448
        6341     1.16703     1.13774  0.00147425
        6342     1.16562     1.13775  0.00147403
        6343     1.16419     1.13775   0.0014738
        6344     1.16275     1.13776  0.00147358
        6345      1.1613     1.13776  0.00147335
        6346     1.15983     1.13776  0.00147312
        6347     1.15837     1.13777  0.00147289
        6348     1.15689     1.13777  0.00147266
        6349     1.15542     1.13777  0.00147243
        6350     1.15395     1.13777   0.0014722
        6351     1.15249     1.13778  0.00147197
        6352     1.15103     1.13778  0.00147174
        6353     1.14958     1.13778  0.00147151
        6354     1.14815     1.13778  0.00147128
        6355     1.14673     1.13778  0.00147105
        6356     1.14533     1.13779  0.00147082
        6357     1.14395     1.13779  0.00147059
        6358      1.1426     1.13779  0.00147036
        6359     1.14127     1.13779  0.00147013
        6360     1.13997     1.13779   0.0014699
        6361     1.13871     1.13779  0.00146966
        6362     1.13748     1.13779  0.00146943
        6363     1.13628     1.13779   0.0014692
        6364     1.13513     1.13779  0.00146897
        6365     1.13402     1.13779  0.00146874
        6366     1.13296     1.13779  0.00146851
        6367     1.13194     1.13779  0.00146828
        6368     1.13097     1.13778  0.00146805
        6369     1.13005     1.13778  0.00146782
        6370     1.12919     1.13778  0.00146759
        6371     1.12838     1.13778  0.00146736
        6372     1.12762     1.13778  0.00146713
        6373     1.12693     1.13778   0.0014669
        6374      1.1263     1.13777  0.00146667
        6375     1.12572     1.13777  0.00146644
        6376     1.12521     1.13777  0.00146622
        6377     1.12476     1.13777  0.00146599
        6378     1.12438     1.13777  0.00146576
        6379     1.12406     1.13776  0.00146553
        6380     1.12381     1.13776   0.0014653
        6381     1.12363     1.13776  0.00146507
        6382     1.12351     1.13776  0.00146485
        6383     1.12346     1.13776  0.00146462
        6384     1.12347     1.13775  0.00146439
        6385     1.12356     1.13775  0.00146416
        6386     1.12371     1.13775  0.00146394
        6387     1.12392     1.13775  0.00146371
        6388     1.12421     1.13774  0.00146348
        6389     1.12456     1.13774  0.00146325
        6390     1.12497     1.13774  0.00146303
        6391     1.12545     1.13774   0.0014628
        6392     1.12599     1.13774  0.00146257
        6393     1.12659     1.13774  0.00146234
        6394     1.12726     1.13773  0.00146211
        6395     1.12798     1.13773  0.00146189
        6396     1.12876     1.13773  0.00146166
        6397      1.1296     1.13773  0.00146143
        6398     1.13049     1.13773   0.0014612
        6399     1.13144     1.13773  0.00146097
        6400     1.13244     1.13773  0.00146075
        6401     1.13349     1.13773  0.00146052
        6402     1.13458     1.13773  0.00146029
        6403     1.13572     1.13773  0.00146006
        6404     1.13691     1.13772  0.00145983
        6405     1.13813     1.13773  0.00145961
        6406      1.1394     1.13773  0.00145938
        6407      1.1407     1.13773  0.00145915
        6408     1.14204     1.13773  0.00145892
        6409     1.14341     1.13773   0.0014587
        6410     1.14482     1.13773  0.00145847
        6411     1.14625     1.13773  0.00145824
        6412      1.1477     1.13773  0.00145802
        6413     1.14918     1.13773  0.00145779
        6414     1.15068     1.13774  0.00145756
        6415      1.1522     1.13774  0.00145734
        6416     1.15374     1.13774  0.00145711
        6417     1.15528     1.13774  0.00145689
        6418     1.15684     1.13775  0.00145666
        6419     1.15841     1.13775  0.00145644
        6420     1.15998     1.13775  0.00145622
        6421     1.16156     1.13776    0.001456
        6422     1.16314     1.13776  0.00145577
        6423     1.16471     1.13776  0.00145555
        6424     1.16628     1.13777  0.00145533
        6425     1.16785     1.13777  0.00145512
        6426      1.1694     1.13778   0.0014549
        6427     1.17095     1.13778  0.00145468
        6428     1.17248     1.13779  0.00145446
        6429     1.17399     1.13779  0.00145425
        6430     1.17549      1.1378  0.00145403
        6431     1.17697     1.13781  0.00145382
        6432     1.17842     1.13781  0.00145361
        6433     1.17985     1.13782   0.0014534
        6434     1.18126     1.13783  0.00145319
        6435     1.18263     1.13783  0.00145298
        6436     1.18398     1.13784  0.00145277
        6437      1.1853     1.13785  0.00145256
        6438     1.18659     1.13785  0.00145236
        6439     1.18784     1.13786  0.00145215
        6440     1.18905     1.13787  0.00145195
        6441     1.19023     1.13788  0.00145175
        6442     1.19138     1.13789  0.00145154
